Geneid	Eff_Size	percentage_gc_content
ENSMUSG00000101447	36098	38.59
ENSMUSG00000101448	323354	37.7
ENSMUSG00000101449	3001	39.64
ENSMUSG00000101450	2033	37.46
ENSMUSG00000101451	8830	46.49
ENSMUSG00000101452	1153	49.22
ENSMUSG00000101453	1596	38.99
ENSMUSG00000101454	6325	47.75
ENSMUSG00000101455	1391	45.11
ENSMUSG00000101456	2990	40.71
ENSMUSG00000101457	3071	47.72
ENSMUSG00000101459	1319	43.97
ENSMUSG00000101462	5873	43.82
ENSMUSG00000101463	18584	39.24
ENSMUSG00000101464	781	57.8
ENSMUSG00000101465	4738	40.09
ENSMUSG00000101466	1387	45.1
ENSMUSG00000101467	1389	45.18
ENSMUSG00000101468	3183	44.63
ENSMUSG00000101469	1391	41.81
ENSMUSG00000101470	6324	48.1
ENSMUSG00000101471	33099	36.71
ENSMUSG00000101472	701	50.95
ENSMUSG00000101473	1385	45.31
ENSMUSG00000101474	701	50.95
ENSMUSG00000101475	1385	45.31
ENSMUSG00000101476	13024	41.59
ENSMUSG00000101477	1197	42.24
ENSMUSG00000101478	1385	45.74
ENSMUSG00000101479	1220	38.89
ENSMUSG00000101480	1871	40.38
ENSMUSG00000101481	23588	42.9
ENSMUSG00000101482	737	53.66
ENSMUSG00000101483	34903	39.07
ENSMUSG00000101484	5498	45.33
ENSMUSG00000101485	1643	38.22
ENSMUSG00000101486	1963	49.49
ENSMUSG00000101487	2119	44.68
ENSMUSG00000101488	1895	46.1
ENSMUSG00000101489	25064	35.59
ENSMUSG00000101490	1391	45.26
ENSMUSG00000101491	4738	40.25
ENSMUSG00000101492	2238	31.95
ENSMUSG00000101493	2233	50.22
ENSMUSG00000101494	1391	45.4
ENSMUSG00000101495	467	43.59
ENSMUSG00000101496	1195	53.01
ENSMUSG00000101497	1229	45.37
ENSMUSG00000101498	1039	46.54
ENSMUSG00000101499	13467	40.19
ENSMUSG00000101500	3815	38.68
ENSMUSG00000101501	925	44.49
ENSMUSG00000101502	1595	54.51
ENSMUSG00000101503	1039	55.24
ENSMUSG00000101504	925	43.84
ENSMUSG00000101505	26674	46.19
ENSMUSG00000101506	583	47.26
ENSMUSG00000101507	4738	40.15
ENSMUSG00000101508	4735	40.43
ENSMUSG00000101509	517	44.4
ENSMUSG00000101510	1381	45.88
ENSMUSG00000101511	3065	49.12
ENSMUSG00000101512	4738	40.09
ENSMUSG00000101513	4053	39.9
ENSMUSG00000101514	20352	33.98
ENSMUSG00000101515	1391	45.11
ENSMUSG00000101516	4724	40.44
ENSMUSG00000101517	54461	43.78
ENSMUSG00000101518	1385	46.03
ENSMUSG00000101519	719	41.11
ENSMUSG00000101520	1736	47.27
ENSMUSG00000101521	4733	40.39
ENSMUSG00000101522	823	49.76
ENSMUSG00000101523	5305	44.82
ENSMUSG00000101525	5518	45.69
ENSMUSG00000101526	1303	42.79
ENSMUSG00000101527	1391	45.11
ENSMUSG00000101528	27349	35.49
ENSMUSG00000101529	5515	45.38
ENSMUSG00000101530	1387	43.08
ENSMUSG00000101531	3820	40.14
ENSMUSG00000101532	6931	48.07
ENSMUSG00000101533	4738	39.94
ENSMUSG00000101534	1229	45.2
ENSMUSG00000101535	959	52.92
ENSMUSG00000101536	2815	41.2
ENSMUSG00000101537	138866	42.01
ENSMUSG00000101538	1391	45.11
ENSMUSG00000101539	4739	40.22
ENSMUSG00000101540	3785	42.78
ENSMUSG00000101541	1055	50.95
ENSMUSG00000101542	4740	40.02
ENSMUSG00000101543	2249	41.91
ENSMUSG00000101544	1387	43.23
ENSMUSG00000101545	1111	48.74
ENSMUSG00000101546	1947	45.17
ENSMUSG00000101547	5514	45.28
ENSMUSG00000101548	6325	48.57
ENSMUSG00000101549	6054	45.75
ENSMUSG00000101550	725	53.44
ENSMUSG00000101551	1549	52.39
ENSMUSG00000101552	629	40.32
ENSMUSG00000101553	6533	47.95
ENSMUSG00000101554	2725	45.73
ENSMUSG00000101555	3137	52.9
ENSMUSG00000101556	14735	44.31
ENSMUSG00000101557	689	47.54
ENSMUSG00000101558	393	43.15
ENSMUSG00000101559	16959	40.41
ENSMUSG00000101560	2986	40.63
ENSMUSG00000101562	677	42.77
ENSMUSG00000101563	3001	49.77
ENSMUSG00000101564	7945	49.31
ENSMUSG00000101565	38009	43.22
ENSMUSG00000101566	5508	45.08
ENSMUSG00000101567	617	47.57
ENSMUSG00000101568	3722	41.84
ENSMUSG00000101569	5508	45.32
ENSMUSG00000101570	1897	38.98
ENSMUSG00000101571	2874	48.88
ENSMUSG00000101573	947	44.09
ENSMUSG00000101574	30628	42.82
ENSMUSG00000101575	1385	45.89
ENSMUSG00000101576	20711	35.61
ENSMUSG00000101578	1877	41.85
ENSMUSG00000101579	659	47.58
ENSMUSG00000101580	5508	45.14
ENSMUSG00000101581	19026	45.29
ENSMUSG00000101582	1391	43.53
ENSMUSG00000101583	19444	43.83
ENSMUSG00000101584	12951	39.89
ENSMUSG00000101585	154555	42.06
ENSMUSG00000101586	20365	44.19
ENSMUSG00000101587	1753	38.77
ENSMUSG00000101588	4637	52.74
ENSMUSG00000101589	5739	44.29
ENSMUSG00000101590	1063	36.7
ENSMUSG00000101592	701	50.76
ENSMUSG00000101593	1391	45.69
ENSMUSG00000101594	1391	45.11
ENSMUSG00000101595	2659	45.38
ENSMUSG00000101596	4953	51.15
ENSMUSG00000101597	1279	50.78
ENSMUSG00000101598	5511	45.51
ENSMUSG00000101599	19439	43.43
ENSMUSG00000101600	4939	41.79
ENSMUSG00000101601	612	45.41
ENSMUSG00000101602	11505	34.33
ENSMUSG00000101603	2729	44.4
ENSMUSG00000101605	12982	50.52
ENSMUSG00000101606	129826	36.29
ENSMUSG00000101607	629	40.63
ENSMUSG00000101608	3876	36.42
ENSMUSG00000101609	168789	40.66
ENSMUSG00000101610	1745	48.91
ENSMUSG00000101611	1395	44.7
ENSMUSG00000101612	4509	44.57
ENSMUSG00000101613	14659	43.93
ENSMUSG00000101614	4738	39.94
ENSMUSG00000101615	1387	55.91
ENSMUSG00000101616	215	37.96
ENSMUSG00000101617	155	52.56
ENSMUSG00000101618	1111	48.56
ENSMUSG00000101619	1395	45.27
ENSMUSG00000101621	175124	39.19
ENSMUSG00000101622	1813	45.09
ENSMUSG00000101623	1391	45.69
ENSMUSG00000101624	627	51.91
ENSMUSG00000101625	17132	49.51
ENSMUSG00000101626	4740	39.96
ENSMUSG00000101627	4737	40.29
ENSMUSG00000101628	82358	43.44
ENSMUSG00000101629	595	41.95
ENSMUSG00000101630	2585	56.6
ENSMUSG00000101631	1385	45.02
ENSMUSG00000101632	1981	39.14
ENSMUSG00000101633	671	50
ENSMUSG00000101634	9227	47.12
ENSMUSG00000101636	8875	38.03
ENSMUSG00000101637	1391	43.53
ENSMUSG00000101638	1734	46.39
ENSMUSG00000101639	11275	49.9
ENSMUSG00000101640	193622	40.16
ENSMUSG00000101641	3859	47.1
ENSMUSG00000101642	2982	40.87
ENSMUSG00000101643	11936	46.29
ENSMUSG00000101644	223	39.29
ENSMUSG00000101645	81336	42.95
ENSMUSG00000101646	1229	45.04
ENSMUSG00000101647	763	47.38
ENSMUSG00000101648	2759	47.46
ENSMUSG00000101649	4045	40.28
ENSMUSG00000101650	6849	45.41
ENSMUSG00000101651	1360	58.81
ENSMUSG00000101652	797	48.99
ENSMUSG00000101653	32947	36.88
ENSMUSG00000101654	612	45.64
ENSMUSG00000101655	5626	46.93
ENSMUSG00000101656	1233	49.43
ENSMUSG00000101657	1391	45.69
ENSMUSG00000101658	674	44.94
ENSMUSG00000101659	3334	43.36
ENSMUSG00000101660	11482	47.17
ENSMUSG00000101661	785	46.06
ENSMUSG00000101662	8503	52.04
ENSMUSG00000101664	1825	47.32
ENSMUSG00000101665	1389	45.61
ENSMUSG00000101666	1151	44.1
ENSMUSG00000101667	7410	36.34
ENSMUSG00000101668	4733	40.32
ENSMUSG00000101669	1389	45.18
ENSMUSG00000101670	1391	45.69
ENSMUSG00000101671	1640	45.9
ENSMUSG00000101672	755	47.35
ENSMUSG00000101673	889	42.25
ENSMUSG00000101674	88461	41.04
ENSMUSG00000101675	1055	50.95
ENSMUSG00000101676	1381	45.44
ENSMUSG00000101677	8779	40.35
ENSMUSG00000101678	38722	45.55
ENSMUSG00000101679	1315	46.66
ENSMUSG00000101680	537	55.89
ENSMUSG00000101681	2815	41.25
ENSMUSG00000101682	835	45.69
ENSMUSG00000101683	3959	51.73
ENSMUSG00000101684	1391	45.55
ENSMUSG00000101685	1969	41.02
ENSMUSG00000101686	6521	40.16
ENSMUSG00000101687	1147	43.9
ENSMUSG00000101688	1391	45.83
ENSMUSG00000101689	1387	44.96
ENSMUSG00000101690	1399	43.71
ENSMUSG00000101691	1229	45.2
ENSMUSG00000101692	1897	39.17
ENSMUSG00000101693	22839	51.35
ENSMUSG00000101694	5515	45.24
ENSMUSG00000101695	13504	46.11
ENSMUSG00000101696	609	49.84
ENSMUSG00000101698	1807	47.12
ENSMUSG00000101699	1391	45.55
ENSMUSG00000101700	3745	44.63
ENSMUSG00000101701	6178	32.82
ENSMUSG00000101702	1547	42.6
ENSMUSG00000101703	3773	48.75
ENSMUSG00000101704	1391	44.97
ENSMUSG00000101705	13479	49.27
ENSMUSG00000101706	5508	45.32
ENSMUSG00000101707	1397	43.63
ENSMUSG00000101708	65423	41.71
ENSMUSG00000101709	25338	35.3
ENSMUSG00000101710	1391	45.69
ENSMUSG00000101711	5748	48.51
ENSMUSG00000101712	15129	37.99
ENSMUSG00000101713	4738	40.09
ENSMUSG00000101714	3940	51.22
ENSMUSG00000101715	1391	45.55
ENSMUSG00000101716	100689	45.25
ENSMUSG00000101717	24713	45.14
ENSMUSG00000101718	1391	45.83
ENSMUSG00000101719	701	50.76
ENSMUSG00000101720	639	38.75
ENSMUSG00000101721	2884	46.23
ENSMUSG00000101722	6649	47.81
ENSMUSG00000101723	1899	38.99
ENSMUSG00000101724	2557	39.56
ENSMUSG00000101725	12680	40.29
ENSMUSG00000101726	1243	45.5
ENSMUSG00000101727	25094	35.59
ENSMUSG00000101728	2815	41.25
ENSMUSG00000101729	2425	54.58
ENSMUSG00000101730	175	51.14
ENSMUSG00000101731	9322	49.15
ENSMUSG00000101732	217	38.53
ENSMUSG00000101733	1229	45.04
ENSMUSG00000101734	80294	39.56
ENSMUSG00000101735	1579	42.66
ENSMUSG00000101736	917	52.51
ENSMUSG00000101737	10341	38.3
ENSMUSG00000101738	6662	34.98
ENSMUSG00000101739	1877	47.18
ENSMUSG00000101740	2816	41.32
ENSMUSG00000101741	52039	41.41
ENSMUSG00000101742	1391	45.98
ENSMUSG00000101743	4730	40.11
ENSMUSG00000101744	2985	40.82
ENSMUSG00000101745	4733	40.36
ENSMUSG00000101746	2099	48.36
ENSMUSG00000101747	1355	46.46
ENSMUSG00000101748	1391	45.11
ENSMUSG00000101750	1871	50.96
ENSMUSG00000101751	14395	43.09
ENSMUSG00000101752	1391	45.69
ENSMUSG00000101753	4735	40.21
ENSMUSG00000101754	3385	43
ENSMUSG00000101755	24600	44.6
ENSMUSG00000101756	79	52.5
ENSMUSG00000101757	1389	45.32
ENSMUSG00000101758	7141	40.59
ENSMUSG00000101759	1825	46
ENSMUSG00000101760	2412	45.52
ENSMUSG00000101761	2815	41.29
ENSMUSG00000101762	5583	41.08
ENSMUSG00000101763	799	47.25
ENSMUSG00000101764	55791	42.09
ENSMUSG00000101765	871	45.41
ENSMUSG00000101766	27108	35.52
ENSMUSG00000101767	937	68.66
ENSMUSG00000101768	81996	44.97
ENSMUSG00000101769	745	45.58
ENSMUSG00000101770	5513	45.28
ENSMUSG00000101771	2985	40.65
ENSMUSG00000101772	1229	45.2
ENSMUSG00000101773	5165	47.78
ENSMUSG00000101774	4737	40.38
ENSMUSG00000101775	4725	40.4
ENSMUSG00000101776	12882	38.42
ENSMUSG00000101777	1969	49.44
ENSMUSG00000101778	4803	37.72
ENSMUSG00000101779	2985	40.69
ENSMUSG00000101780	30236	42.05
ENSMUSG00000101781	5511	45.16
ENSMUSG00000101782	4744	40.09
ENSMUSG00000101783	1229	45.2
ENSMUSG00000101784	2851	53.44
ENSMUSG00000101785	5379	40.67
ENSMUSG00000101786	12245	40.22
ENSMUSG00000101787	1385	45.89
ENSMUSG00000101788	1409	45.96
ENSMUSG00000101789	81289	38.93
ENSMUSG00000101790	629	40.32
ENSMUSG00000101791	6525	53.88
ENSMUSG00000101792	28791	48.56
ENSMUSG00000101793	301	42.38
ENSMUSG00000101794	4735	40.36
ENSMUSG00000101795	2539	48.98
ENSMUSG00000101796	2239	31.93
ENSMUSG00000101797	114423	45.43
ENSMUSG00000101798	521	41.76
ENSMUSG00000101799	117945	40.7
ENSMUSG00000101800	1717	43.31
ENSMUSG00000101801	113441	42.47
ENSMUSG00000101802	4729	40.61
ENSMUSG00000101803	949	56.63
ENSMUSG00000101804	4734	39.93
ENSMUSG00000101805	755	47.09
ENSMUSG00000101806	1229	45.04
ENSMUSG00000101807	1987	50.4
ENSMUSG00000101808	5518	45.37
ENSMUSG00000101809	5496	45.28
ENSMUSG00000101810	1577	47.74
ENSMUSG00000101811	701	50.95
ENSMUSG00000101812	32384	39.98
ENSMUSG00000101813	293	46.94
ENSMUSG00000101814	595	53.02
ENSMUSG00000101815	5512	45.38
ENSMUSG00000101816	1391	43.53
ENSMUSG00000101817	427	42.52
ENSMUSG00000101818	2216	38.66
ENSMUSG00000101819	989	52.53
ENSMUSG00000101820	4374	35.63
ENSMUSG00000101821	1391	45.11
ENSMUSG00000101822	1529	50.61
ENSMUSG00000101823	5225	43.21
ENSMUSG00000101824	277	46.04
ENSMUSG00000101825	1391	45.69
ENSMUSG00000101826	1779	47.98
ENSMUSG00000101827	1217	51.4
ENSMUSG00000101828	12375	47.07
ENSMUSG00000101829	1391	45.26
ENSMUSG00000101830	1385	45.89
ENSMUSG00000101831	1391	43.53
ENSMUSG00000101832	8761	46.27
ENSMUSG00000101833	1385	45.17
ENSMUSG00000101834	701	49.86
ENSMUSG00000101835	1391	45.26
ENSMUSG00000101836	1391	43.53
ENSMUSG00000101837	1391	45.69
ENSMUSG00000101838	17299	40.48
ENSMUSG00000101839	1391	45.4
ENSMUSG00000101840	5491	52.82
ENSMUSG00000101841	1639	52.32
ENSMUSG00000101842	757	47.23
ENSMUSG00000101843	759	50
ENSMUSG00000101844	1307	46.64
ENSMUSG00000101845	14445	43.48
ENSMUSG00000101846	1561	50.96
ENSMUSG00000101847	6983	49.26
ENSMUSG00000101848	47290	42.56
ENSMUSG00000101849	3697	55.81
ENSMUSG00000101850	1391	43.82
ENSMUSG00000101851	629	40.32
ENSMUSG00000101852	1385	45.31
ENSMUSG00000101853	1287	43.59
ENSMUSG00000101854	20511	44.16
ENSMUSG00000101855	70285	41.41
ENSMUSG00000101856	2907	42.98
ENSMUSG00000101857	1391	45.4
ENSMUSG00000101858	1397	45.64
ENSMUSG00000101859	877	52.26
ENSMUSG00000101860	27270	43.39
ENSMUSG00000101861	4733	40.35
ENSMUSG00000101862	2173	49.77
ENSMUSG00000101863	1389	45.18
ENSMUSG00000101864	1387	45.1
ENSMUSG00000101865	661	44.11
ENSMUSG00000101866	5507	45.17
ENSMUSG00000101867	7473	40.41
ENSMUSG00000101868	959	44.79
ENSMUSG00000101869	4236	40.86
ENSMUSG00000101870	1391	45.11
ENSMUSG00000101871	1393	44.33
ENSMUSG00000101872	2174	37.12
ENSMUSG00000101873	1229	45.37
ENSMUSG00000101874	1871	48.29
ENSMUSG00000101875	1147	47.91
ENSMUSG00000101877	2197	46.59
ENSMUSG00000101878	773	53.75
ENSMUSG00000101879	4735	40.27
ENSMUSG00000101880	46320	46.66
ENSMUSG00000101881	1391	45.11
ENSMUSG00000101882	1387	43.66
ENSMUSG00000101883	1391	45.4
ENSMUSG00000101884	1229	45.37
ENSMUSG00000101885	2534	43.82
ENSMUSG00000101886	527	53.41
ENSMUSG00000101887	1381	45.15
ENSMUSG00000101888	5775	50.95
ENSMUSG00000101890	89419	38.11
ENSMUSG00000101891	2986	41.01
ENSMUSG00000101892	14732	49.15
ENSMUSG00000101893	5518	45.19
ENSMUSG00000101894	3088	37.56
ENSMUSG00000101895	118340	42.36
ENSMUSG00000101896	1681	44.83
ENSMUSG00000101897	1238	42
ENSMUSG00000101898	1229	45.37
ENSMUSG00000101899	803	53.73
ENSMUSG00000101900	1897	41.31
ENSMUSG00000101901	1063	52.82
ENSMUSG00000101902	1229	45.37
ENSMUSG00000101903	3667	43.81
ENSMUSG00000101904	47499	43.42
ENSMUSG00000101905	717	60.17
ENSMUSG00000101906	3031	45.18
ENSMUSG00000101907	5510	45.22
ENSMUSG00000101908	1391	45.83
ENSMUSG00000101909	7473	39.33
ENSMUSG00000101910	4725	40.49
ENSMUSG00000101911	385	51.3
ENSMUSG00000101912	1396	47.74
ENSMUSG00000101913	4733	40.39
ENSMUSG00000101914	1385	45.31
ENSMUSG00000101915	27103	35.58
ENSMUSG00000101916	1327	46.54
ENSMUSG00000101917	1391	43.53
ENSMUSG00000101918	1871	41.67
ENSMUSG00000101919	925	43.2
ENSMUSG00000101920	4730	40.08
ENSMUSG00000101921	475	47.9
ENSMUSG00000101922	20896	40.44
ENSMUSG00000101923	759	46.58
ENSMUSG00000101925	9415	43.45
ENSMUSG00000101926	4501	39.74
ENSMUSG00000101927	277	46.76
ENSMUSG00000101928	27117	35.59
ENSMUSG00000101929	4730	40.08
ENSMUSG00000101930	107999	45.92
ENSMUSG00000101931	4733	40.38
ENSMUSG00000101932	497	38.55
ENSMUSG00000101933	27115	35.58
ENSMUSG00000101934	1091	47.44
ENSMUSG00000101935	1043	47.89
ENSMUSG00000101936	883	47.51
ENSMUSG00000101937	1879	37.45
ENSMUSG00000101938	583	49.66
ENSMUSG00000101939	689	33.62
ENSMUSG00000101940	4570	54.12
ENSMUSG00000101941	7363	43.17
ENSMUSG00000101942	1793	67.58
ENSMUSG00000101943	4819	40.58
ENSMUSG00000101944	1927	45.44
ENSMUSG00000101945	695	45.69
ENSMUSG00000101947	968	43.92
ENSMUSG00000101948	1813	48.95
ENSMUSG00000101949	1147	52.96
ENSMUSG00000101950	755	49.47
ENSMUSG00000101951	5762	48.11
ENSMUSG00000101952	20950	45.15
ENSMUSG00000101953	2191	48.63
ENSMUSG00000101954	701	50.95
ENSMUSG00000101955	4996	46.61
ENSMUSG00000101956	1397	43.78
ENSMUSG00000101957	1355	44.4
ENSMUSG00000101958	4442	41.74
ENSMUSG00000101959	2889	50.45
ENSMUSG00000101960	4318	40.65
ENSMUSG00000101961	4740	40.11
ENSMUSG00000101962	4735	40.21
ENSMUSG00000101963	5327	46.47
ENSMUSG00000101964	5275	42.84
ENSMUSG00000101965	5011	43.19
ENSMUSG00000101966	8091	41.03
ENSMUSG00000101967	4733	40.28
ENSMUSG00000101968	42059	43.89
ENSMUSG00000101969	192581	37.73
ENSMUSG00000101970	22970	35.75
ENSMUSG00000101971	5514	45.4
ENSMUSG00000101972	821	66.91
ENSMUSG00000101973	935	37.82
ENSMUSG00000101974	925	45.14
ENSMUSG00000101975	2113	44.2
ENSMUSG00000101976	1889	42.01
ENSMUSG00000101977	735	42.66
ENSMUSG00000101978	1550	46.08
ENSMUSG00000101980	1355	45.87
ENSMUSG00000101981	5506	45.42
ENSMUSG00000101982	13028	40.28
ENSMUSG00000101983	287	57.64
ENSMUSG00000101984	4083	40.01
ENSMUSG00000101985	2385	47.02
ENSMUSG00000101986	6255	50.32
ENSMUSG00000101987	1391	45.26
ENSMUSG00000101988	623	40.38
ENSMUSG00000101989	5513	45.38
ENSMUSG00000101990	1391	45.69
ENSMUSG00000101991	1391	45.11
ENSMUSG00000101992	1391	44.97
ENSMUSG00000101993	701	50.95
ENSMUSG00000101994	1763	47.17
ENSMUSG00000101995	8249	53.3
ENSMUSG00000101996	1653	51.39
ENSMUSG00000101997	2143	44.95
ENSMUSG00000101998	1387	45.39
ENSMUSG00000102000	5403	46.45
ENSMUSG00000102001	10424	36.67
ENSMUSG00000102002	2113	45.24
ENSMUSG00000102003	547	38.69
ENSMUSG00000102004	17536	44.94
ENSMUSG00000102005	3056	40.35
ENSMUSG00000102006	365	48.09
ENSMUSG00000102008	629	40.32
ENSMUSG00000102009	36772	47.39
ENSMUSG00000102010	1229	45.53
ENSMUSG00000102011	8330	39.3
ENSMUSG00000102012	5417	39.85
ENSMUSG00000102013	72971	45.48
ENSMUSG00000102014	20979	42.43
ENSMUSG00000102015	1385	45.31
ENSMUSG00000102016	4293	40.27
ENSMUSG00000102017	6383	47.9
ENSMUSG00000102018	39730	49.33
ENSMUSG00000102019	1391	45.11
ENSMUSG00000102020	877	40.77
ENSMUSG00000102022	4738	40.15
ENSMUSG00000102023	6780	45.17
ENSMUSG00000102025	629	40.63
ENSMUSG00000102026	5512	45.38
ENSMUSG00000102027	1713	51
ENSMUSG00000102028	5220	46.25
ENSMUSG00000102029	37438	45.39
ENSMUSG00000102030	29777	37.7
ENSMUSG00000102031	2814	41.2
ENSMUSG00000102032	629	40
ENSMUSG00000102033	799	37.25
ENSMUSG00000102035	1391	45.26
ENSMUSG00000102036	23402	37.64
ENSMUSG00000102037	6338	37.39
ENSMUSG00000102038	1795	55.23
ENSMUSG00000102039	1393	44.19
ENSMUSG00000102041	925	44.06
ENSMUSG00000102042	757	46.44
ENSMUSG00000102043	1003	47.01
ENSMUSG00000102044	1391	45.11
ENSMUSG00000102045	27143	35.55
ENSMUSG00000102046	220180	37.98
ENSMUSG00000102047	9897	48.91
ENSMUSG00000102048	971	46.5
ENSMUSG00000102049	10013	42.36
ENSMUSG00000102050	971	43
ENSMUSG00000102051	4549	49.81
ENSMUSG00000102052	30264	41.06
ENSMUSG00000102053	12601	36.49
ENSMUSG00000102054	4727	40.2
ENSMUSG00000102055	3783	47.31
ENSMUSG00000102056	1355	44.4
ENSMUSG00000102057	934	55.31
ENSMUSG00000102058	4736	40.01
ENSMUSG00000102059	4126	48.32
ENSMUSG00000102060	2670	50.44
ENSMUSG00000102061	5513	45.26
ENSMUSG00000102062	1044	65.09
ENSMUSG00000102063	3186	38.59
ENSMUSG00000102064	409	54.63
ENSMUSG00000102065	1393	45.19
ENSMUSG00000102067	16358	44.63
ENSMUSG00000102068	1903	44.22
ENSMUSG00000102069	151364	42.49
ENSMUSG00000102070	1361	38.77
ENSMUSG00000102071	1229	45.04
ENSMUSG00000102072	1395	43.7
ENSMUSG00000102073	6317	48.43
ENSMUSG00000102074	21495	35.84
ENSMUSG00000102075	1171	44.88
ENSMUSG00000102076	583	45.21
ENSMUSG00000102077	1393	45.34
ENSMUSG00000102079	1391	45.11
ENSMUSG00000102080	13814	47.23
ENSMUSG00000102081	1055	50.95
ENSMUSG00000102082	26633	39.7
ENSMUSG00000102083	1599	52
ENSMUSG00000102084	2959	45.42
ENSMUSG00000102085	8028	40.87
ENSMUSG00000102087	1229	45.2
ENSMUSG00000102088	41974	38.78
ENSMUSG00000102090	1609	51.93
ENSMUSG00000102091	1865	42.12
ENSMUSG00000102092	1391	44.54
ENSMUSG00000102093	655	52.74
ENSMUSG00000102095	5413	43.53
ENSMUSG00000102096	8630	39.77
ENSMUSG00000102097	8435	46.83
ENSMUSG00000102098	58346	42
ENSMUSG00000102099	10811	41.48
ENSMUSG00000102100	1765	37.94
ENSMUSG00000102101	2699	64.96
ENSMUSG00000102102	757	44.33
ENSMUSG00000102103	1391	45.26
ENSMUSG00000102104	612	45.41
ENSMUSG00000102105	1075	38.29
ENSMUSG00000102106	46211	46.69
ENSMUSG00000102107	1387	43.66
ENSMUSG00000102108	625	40.89
ENSMUSG00000102109	991	46.17
ENSMUSG00000102110	4737	40.1
ENSMUSG00000102111	10874	39.39
ENSMUSG00000102112	3535	50.17
ENSMUSG00000102113	1613	47.71
ENSMUSG00000102114	7584	45.94
ENSMUSG00000102115	467	38.89
ENSMUSG00000102116	9267	39
ENSMUSG00000102117	1771	56.09
ENSMUSG00000102118	1391	43.53
ENSMUSG00000102119	1933	38.91
ENSMUSG00000102120	995	46.99
ENSMUSG00000102121	3861	41.9
ENSMUSG00000102122	27132	35.51
ENSMUSG00000102123	16894	42.63
ENSMUSG00000102124	22250	40.55
ENSMUSG00000102125	4725	40.46
ENSMUSG00000102126	401	55.22
ENSMUSG00000102127	5513	45.29
ENSMUSG00000102128	1807	47.57
ENSMUSG00000102129	13019	40.45
ENSMUSG00000102131	1391	45.98
ENSMUSG00000102132	1391	45.4
ENSMUSG00000102133	3063	36.42
ENSMUSG00000102134	2369	35.19
ENSMUSG00000102135	7655	42.55
ENSMUSG00000102136	5103	43.18
ENSMUSG00000102137	1107	48.56
ENSMUSG00000102138	3089	40.2
ENSMUSG00000102139	4507	41.22
ENSMUSG00000102140	8735	54.21
ENSMUSG00000102141	53304	40.48
ENSMUSG00000102142	2487	42.52
ENSMUSG00000102143	6405	42.27
ENSMUSG00000102144	4987	50.87
ENSMUSG00000102145	10053	44.22
ENSMUSG00000102146	5514	45.37
ENSMUSG00000102147	4433	46.23
ENSMUSG00000102148	3997	48.57
ENSMUSG00000102149	913	44.86
ENSMUSG00000102150	1862	39.53
ENSMUSG00000102151	8103	44.2
ENSMUSG00000102152	2029	49.75
ENSMUSG00000102153	3627	42.72
ENSMUSG00000102154	1779	44.16
ENSMUSG00000102155	1974	38.36
ENSMUSG00000102156	785	50.38
ENSMUSG00000102157	5595	37.67
ENSMUSG00000102158	2878	45.87
ENSMUSG00000102159	1391	44.83
ENSMUSG00000102160	5517	32.87
ENSMUSG00000102162	943	47.03
ENSMUSG00000102163	8014	43.39
ENSMUSG00000102164	869	44.14
ENSMUSG00000102166	4497	44.15
ENSMUSG00000102167	1177	52.8
ENSMUSG00000102168	563	34.4
ENSMUSG00000102169	2035	47.25
ENSMUSG00000102170	1385	45.17
ENSMUSG00000102171	5111	43.35
ENSMUSG00000102172	4559	40.61
ENSMUSG00000102173	3039	51.62
ENSMUSG00000102174	1391	44.4
ENSMUSG00000102175	2411	46.85
ENSMUSG00000102176	1375	45.49
ENSMUSG00000102177	4733	40.25
ENSMUSG00000102178	1189	34.45
ENSMUSG00000102179	5469	36.23
ENSMUSG00000102180	595	41.95
ENSMUSG00000102181	13127	35.39
ENSMUSG00000102182	766	46.71
ENSMUSG00000102183	5963	42.35
ENSMUSG00000102184	2695	45.62
ENSMUSG00000102185	11930	44.24
ENSMUSG00000102186	775	46.13
ENSMUSG00000102187	3009	35.1
ENSMUSG00000102188	1025	36.26
ENSMUSG00000102189	6061	47.51
ENSMUSG00000102190	941	36.94
ENSMUSG00000102191	28478	42.88
ENSMUSG00000102192	2355	41.34
ENSMUSG00000102193	1161	48.19
ENSMUSG00000102194	5077	42.73
ENSMUSG00000102195	4723	40.3
ENSMUSG00000102196	4980	42.06
ENSMUSG00000102197	1631	37.99
ENSMUSG00000102198	4627	43.56
ENSMUSG00000102199	11270	34.42
ENSMUSG00000102200	5647	47.45
ENSMUSG00000102201	427	51.87
ENSMUSG00000102202	11044	47.28
ENSMUSG00000102203	61126	38.1
ENSMUSG00000102204	3749	45.76
ENSMUSG00000102205	2547	39.48
ENSMUSG00000102206	184480	39.71
ENSMUSG00000102207	2837	44.89
ENSMUSG00000102208	26772	38.62
ENSMUSG00000102211	1447	41.85
ENSMUSG00000102212	8653	43.82
ENSMUSG00000102213	317	64.78
ENSMUSG00000102214	751	42.29
ENSMUSG00000102215	2267	53.56
ENSMUSG00000102216	1659	40.48
ENSMUSG00000102217	2221	43.47
ENSMUSG00000102218	865	46.88
ENSMUSG00000102219	9991	43.22
ENSMUSG00000102220	931	47
ENSMUSG00000102221	1779	45.21
ENSMUSG00000102222	99612	45.69
ENSMUSG00000102223	559	42.86
ENSMUSG00000102224	6352	51.55
