#	"-B"
Geneid	Length
ENSMUSG00000035776.12	4902
ENSMUSG00000085284.1	997
ENSMUSG00000084114.1	305
ENSMUSG00000094123.1	92
ENSMUSG00000015217.9	2234
ENSMUSG00000056380.11	3069
ENSMUSG00000082337.1	215
ENSMUSG00000083411.3	347
ENSMUSG00000073131.10	7303
ENSMUSG00000073130.6	2305
ENSMUSG00000033361.11	6087
ENSMUSG00000053593.8	1500
ENSMUSG00000005864.7	3095
ENSMUSG00000033343.1	948
ENSMUSG00000031340.8	4736
ENSMUSG00000065542.1	82
ENSMUSG00000070138.1	85
ENSMUSG00000043453.5	1821
ENSMUSG00000031343.11	3924
ENSMUSG00000081471.1	3088
ENSMUSG00000076455.1	107
ENSMUSG00000077847.1	80
ENSMUSG00000065199.1	107
ENSMUSG00000082657.1	336
ENSMUSG00000031344.9	5352
ENSMUSG00000090089.3	899
ENSMUSG00000031347.10	1646
ENSMUSG00000031349.4	2853
ENSMUSG00000084944.1	123
ENSMUSG00000031351.13	3707
ENSMUSG00000089357.1	66
ENSMUSG00000050424.9	3123
ENSMUSG00000046287.7	3405
ENSMUSG00000079845.6	1535
ENSMUSG00000057836.10	4045
ENSMUSG00000092255.1	1138
ENSMUSG00000058328.11	1843
ENSMUSG00000067771.7	2864
ENSMUSG00000071745.1	2862
ENSMUSG00000072479.8	1744
ENSMUSG00000079566.1	1015
ENSMUSG00000073125.8	3780
ENSMUSG00000067768.10	2560
ENSMUSG00000078317.6	2505
ENSMUSG00000031362.15	2232
ENSMUSG00000058147.1	1584
ENSMUSG00000067764.9	1665
ENSMUSG00000082629.3	2403
ENSMUSG00000081253.1	432
ENSMUSG00000031365.11	6745
ENSMUSG00000096966.1	1192
ENSMUSG00000097110.1	395
ENSMUSG00000103141.1	1256
ENSMUSG00000031374.11	6744
ENSMUSG00000031372.7	1017
ENSMUSG00000031371.12	1438
ENSMUSG00000031375.15	6099
ENSMUSG00000031376.13	4820
ENSMUSG00000031383.8	2722
ENSMUSG00000002012.11	1971
ENSMUSG00000019558.12	5210
ENSMUSG00000002015.5	1219
ENSMUSG00000031378.12	4192
ENSMUSG00000088823.1	123
ENSMUSG00000031385.12	6493
ENSMUSG00000002007.5	2784
ENSMUSG00000002010.15	2701
ENSMUSG00000002014.10	3096
ENSMUSG00000002006.10	3970
ENSMUSG00000085669.1	643
ENSMUSG00000064536.1	65
ENSMUSG00000031391.16	7347
ENSMUSG00000031389.15	8105
ENSMUSG00000031390.8	2886
ENSMUSG00000031388.12	4132
ENSMUSG00000031387.12	2494
ENSMUSG00000031386.12	8360
ENSMUSG00000080829.1	801
ENSMUSG00000031392.16	4716
ENSMUSG00000092907.1	71
ENSMUSG00000076127.1	88
ENSMUSG00000031393.14	15067
ENSMUSG00000031394.9	1562
ENSMUSG00000081118.1	1055
ENSMUSG00000062564.10	1425
ENSMUSG00000084131.1	1214
ENSMUSG00000031397.9	2473
ENSMUSG00000031328.13	9400
ENSMUSG00000001964.12	2517
ENSMUSG00000081375.1	343
ENSMUSG00000008682.11	2053
ENSMUSG00000064981.1	137
ENSMUSG00000019088.11	2121
ENSMUSG00000099226.1	79
ENSMUSG00000084271.1	216
ENSMUSG00000009995.15	5364
ENSMUSG00000019087.11	3026
ENSMUSG00000015291.8	4296
ENSMUSG00000001962.8	2288
ENSMUSG00000106409.1	68
ENSMUSG00000031398.11	7880
ENSMUSG00000015289.4	2021
ENSMUSG00000015290.13	3142
ENSMUSG00000032806.11	2023
ENSMUSG00000031399.13	2485
ENSMUSG00000004221.14	8110
ENSMUSG00000031400.8	3080
ENSMUSG00000079536.1	627
ENSMUSG00000082707.1	833
ENSMUSG00000083283.3	444
ENSMUSG00000083768.1	388
ENSMUSG00000082447.1	585
ENSMUSG00000065291.1	107
ENSMUSG00000085066.2	749
ENSMUSG00000043715.10	936
ENSMUSG00000051706.2	948
ENSMUSG00000077462.1	135
ENSMUSG00000079534.1	2861
ENSMUSG00000081804.1	782
ENSMUSG00000080072.2	778
ENSMUSG00000083847.1	658
ENSMUSG00000080777.1	300
ENSMUSG00000065859.2	107
ENSMUSG00000084066.1	646
ENSMUSG00000079532.1	776
ENSMUSG00000082288.1	384
ENSMUSG00000082427.1	867
ENSMUSG00000082910.1	138
ENSMUSG00000081814.1	282
ENSMUSG00000082170.1	2222
ENSMUSG00000086081.4	762
ENSMUSG00000081612.1	711
ENSMUSG00000079531.1	2857
ENSMUSG00000080822.1	282
ENSMUSG00000081832.1	138
ENSMUSG00000080193.2	240
ENSMUSG00000085877.4	762
ENSMUSG00000081940.1	682
ENSMUSG00000081357.1	648
ENSMUSG00000083981.4	631
ENSMUSG00000032750.11	3891
ENSMUSG00000065935.1	107
ENSMUSG00000082873.1	1016
ENSMUSG00000031403.12	4121
ENSMUSG00000089014.1	118
ENSMUSG00000031402.10	5343
ENSMUSG00000083416.1	207
ENSMUSG00000080254.4	783
ENSMUSG00000073094.7	806
ENSMUSG00000082244.1	455
ENSMUSG00000031196.11	9905
ENSMUSG00000083736.1	1250
ENSMUSG00000081633.1	1929
ENSMUSG00000031198.4	2785
ENSMUSG00000090110.6	1310
ENSMUSG00000031200.14	4478
ENSMUSG00000031201.15	7887
ENSMUSG00000082208.1	648
ENSMUSG00000083093.1	667
ENSMUSG00000048709.6	292
ENSMUSG00000031197.9	2132
ENSMUSG00000086573.1	486
ENSMUSG00000031202.5	3401
ENSMUSG00000086937.1	895
ENSMUSG00000077406.1	164
ENSMUSG00000082551.1	273
ENSMUSG00000087396.5	6432
ENSMUSG00000081996.1	455
ENSMUSG00000016382.13	4238
ENSMUSG00000077650.1	127
ENSMUSG00000083544.1	1311
ENSMUSG00000085598.1	643
ENSMUSG00000081106.1	1671
ENSMUSG00000082755.1	438
ENSMUSG00000084831.1	1066
ENSMUSG00000082827.3	1453
ENSMUSG00000083566.1	217
ENSMUSG00000086104.1	398
ENSMUSG00000086207.1	649
ENSMUSG00000071738.4	1077
ENSMUSG00000081061.1	772
ENSMUSG00000083333.3	960
ENSMUSG00000082444.1	304
ENSMUSG00000073085.2	1141
ENSMUSG00000081175.3	630
ENSMUSG00000079525.1	1003
ENSMUSG00000082824.1	718
ENSMUSG00000083810.1	686
ENSMUSG00000088773.1	108
ENSMUSG00000088530.1	139
ENSMUSG00000083482.1	255
ENSMUSG00000081697.1	439
ENSMUSG00000084202.1	984
ENSMUSG00000082517.1	528
ENSMUSG00000081622.1	643
ENSMUSG00000025246.11	7052
ENSMUSG00000088278.1	173
ENSMUSG00000087152.3	600
ENSMUSG00000081358.1	741
ENSMUSG00000082842.1	411
ENSMUSG00000081164.1	769
ENSMUSG00000035725.11	5807
ENSMUSG00000085973.1	381
ENSMUSG00000000003.13	902
ENSMUSG00000079522.2	800
ENSMUSG00000044121.3	798
ENSMUSG00000082635.2	516
ENSMUSG00000081781.1	246
ENSMUSG00000080890.1	502
ENSMUSG00000067684.1	757
ENSMUSG00000079521.2	1131
ENSMUSG00000067679.3	797
ENSMUSG00000079519.2	759
ENSMUSG00000083448.1	331
ENSMUSG00000035651.7	1486
ENSMUSG00000083927.1	333
ENSMUSG00000084019.1	520
ENSMUSG00000081881.1	2075
ENSMUSG00000082865.1	1096
ENSMUSG00000047996.14	11614
ENSMUSG00000088335.1	134
ENSMUSG00000084125.1	372
ENSMUSG00000082664.1	955
ENSMUSG00000085610.1	984
ENSMUSG00000078315.5	1639
ENSMUSG00000082912.1	1109
ENSMUSG00000083258.3	2874
ENSMUSG00000088446.1	92
ENSMUSG00000083067.1	222
ENSMUSG00000081049.1	402
ENSMUSG00000073077.4	9839
ENSMUSG00000046942.15	1946
ENSMUSG00000082372.1	843
ENSMUSG00000080847.1	702
ENSMUSG00000081221.4	999
ENSMUSG00000082346.1	159
ENSMUSG00000083444.1	678
ENSMUSG00000081205.4	1068
ENSMUSG00000083367.1	1407
ENSMUSG00000084300.1	225
ENSMUSG00000083944.1	133
ENSMUSG00000096919.1	2197
ENSMUSG00000025666.14	4025
ENSMUSG00000083637.1	726
ENSMUSG00000060673.2	2644
ENSMUSG00000082319.3	2347
ENSMUSG00000089040.1	219
ENSMUSG00000064781.2	100
ENSMUSG00000083113.1	286
ENSMUSG00000064740.1	137
ENSMUSG00000083877.1	1150
ENSMUSG00000082913.1	802
ENSMUSG00000077674.1	132
ENSMUSG00000083587.1	1009
ENSMUSG00000088097.1	103
ENSMUSG00000045103.15	23801
ENSMUSG00000077620.1	117
ENSMUSG00000035522.3	1070
ENSMUSG00000065661.1	107
ENSMUSG00000081583.1	432
ENSMUSG00000084281.1	312
ENSMUSG00000081379.1	203
ENSMUSG00000082139.1	721
ENSMUSG00000035491.5	835
ENSMUSG00000083839.1	326
ENSMUSG00000035476.7	6639
ENSMUSG00000106312.1	83
ENSMUSG00000025059.14	7743
ENSMUSG00000081933.1	586
ENSMUSG00000087232.1	313
ENSMUSG00000084340.1	367
ENSMUSG00000081212.1	437
ENSMUSG00000081452.1	262
ENSMUSG00000078314.2	2985
ENSMUSG00000025058.4	3754
ENSMUSG00000080266.2	514
ENSMUSG00000035454.1	1048
ENSMUSG00000025056.4	1808
ENSMUSG00000035427.16	2495
ENSMUSG00000083830.1	1645
ENSMUSG00000082033.3	1407
ENSMUSG00000082461.1	2614
ENSMUSG00000083977.3	1033
ENSMUSG00000080069.2	1023
ENSMUSG00000085577.1	1032
ENSMUSG00000082450.1	1041
ENSMUSG00000065758.1	119
ENSMUSG00000052372.8	9342
ENSMUSG00000083779.1	310
ENSMUSG00000084029.1	878
ENSMUSG00000083421.1	887
ENSMUSG00000093056.2	284
ENSMUSG00000081424.1	536
ENSMUSG00000065747.1	107
ENSMUSG00000081877.1	342
ENSMUSG00000082595.1	311
ENSMUSG00000081892.2	1010
ENSMUSG00000083058.1	471
ENSMUSG00000084355.1	258
ENSMUSG00000086142.3	2445
ENSMUSG00000081673.1	192
ENSMUSG00000083640.1	1122
ENSMUSG00000097961.1	842
ENSMUSG00000084559.1	80
ENSMUSG00000098725.1	97
ENSMUSG00000082847.1	811
ENSMUSG00000081167.1	454
ENSMUSG00000084060.3	273
ENSMUSG00000082311.1	1166
ENSMUSG00000081458.2	959
ENSMUSG00000081033.1	1480
ENSMUSG00000083923.1	1054
ENSMUSG00000083597.1	340
ENSMUSG00000035395.9	4183
ENSMUSG00000081628.1	508
ENSMUSG00000082422.1	721
ENSMUSG00000079513.1	3093
ENSMUSG00000083253.1	3407
ENSMUSG00000095818.2	110
ENSMUSG00000100506.1	250
ENSMUSG00000035387.5	2617
ENSMUSG00000083508.1	756
ENSMUSG00000082479.3	2406
ENSMUSG00000084289.1	512
ENSMUSG00000091497.1	993
ENSMUSG00000059972.7	451
ENSMUSG00000080427.1	111
ENSMUSG00000082832.1	944
ENSMUSG00000080765.1	1024
ENSMUSG00000081235.1	375
ENSMUSG00000073069.2	1655
ENSMUSG00000083926.1	663
ENSMUSG00000094861.1	1035
ENSMUSG00000096072.1	1035
ENSMUSG00000080863.1	388
ENSMUSG00000084057.1	949
ENSMUSG00000083955.1	539
ENSMUSG00000057805.4	559
ENSMUSG00000081960.3	919
ENSMUSG00000064129.4	1360
ENSMUSG00000061392.2	1357
ENSMUSG00000082807.1	195
ENSMUSG00000084155.1	958
ENSMUSG00000083994.1	1758
ENSMUSG00000078123.3	1035
ENSMUSG00000084269.1	663
ENSMUSG00000062162.2	1143
ENSMUSG00000081743.3	945
ENSMUSG00000083701.3	1044
ENSMUSG00000067649.3	2243
ENSMUSG00000080155.2	176
ENSMUSG00000071726.2	560
ENSMUSG00000080737.1	1560
ENSMUSG00000088663.1	105
ENSMUSG00000093329.1	101
ENSMUSG00000095110.1	577
ENSMUSG00000077294.1	83
ENSMUSG00000096153.1	577
ENSMUSG00000065266.1	133
ENSMUSG00000035277.13	4391
ENSMUSG00000006678.6	8813
ENSMUSG00000083207.1	2737
ENSMUSG00000088445.1	138
ENSMUSG00000087255.2	271
ENSMUSG00000035246.14	5357
ENSMUSG00000035232.8	2561
ENSMUSG00000082728.1	1560
ENSMUSG00000081573.1	271
ENSMUSG00000081044.6	3335
ENSMUSG00000083114.1	1293
ENSMUSG00000080995.1	502
ENSMUSG00000081055.1	428
ENSMUSG00000087640.1	1189
ENSMUSG00000079509.8	7755
ENSMUSG00000035150.13	3812
ENSMUSG00000043929.14	9741
ENSMUSG00000099072.1	64
ENSMUSG00000080923.1	943
ENSMUSG00000082759.1	901
ENSMUSG00000084214.1	701
ENSMUSG00000043549.11	3022
ENSMUSG00000079508.6	1255
ENSMUSG00000105544.1	110
ENSMUSG00000084007.3	482
ENSMUSG00000084904.1	3089
ENSMUSG00000084450.1	110
ENSMUSG00000025151.14	4351
ENSMUSG00000081796.1	607
ENSMUSG00000080887.1	409
ENSMUSG00000082406.1	365
ENSMUSG00000080974.2	326
ENSMUSG00000071723.7	3781
ENSMUSG00000083438.1	1618
ENSMUSG00000073062.3	5619
ENSMUSG00000082776.3	1416
ENSMUSG00000081418.1	700
ENSMUSG00000082964.3	630
ENSMUSG00000097340.1	4429
ENSMUSG00000073060.4	2621
ENSMUSG00000087522.3	1245
ENSMUSG00000071722.4	4173
ENSMUSG00000025656.15	8776
ENSMUSG00000083789.1	2029
ENSMUSG00000080298.2	983
ENSMUSG00000082371.1	2071
ENSMUSG00000080283.2	2110
ENSMUSG00000050332.7	8496
ENSMUSG00000031204.2	1258
ENSMUSG00000087324.1	600
ENSMUSG00000083556.1	314
ENSMUSG00000035062.11	2257
ENSMUSG00000035045.15	8032
ENSMUSG00000071721.5	507
ENSMUSG00000057421.10	8143
ENSMUSG00000031207.14	6327
ENSMUSG00000088146.1	136
ENSMUSG00000081848.1	438
ENSMUSG00000081742.2	1035
ENSMUSG00000078122.4	3295
ENSMUSG00000076066.1	110
ENSMUSG00000044206.3	1484
ENSMUSG00000045802.11	3659
ENSMUSG00000082317.2	481
ENSMUSG00000031209.12	7662
ENSMUSG00000082035.1	621
ENSMUSG00000081182.2	1708
ENSMUSG00000031210.8	4545
ENSMUSG00000082735.1	675
ENSMUSG00000082397.1	361
ENSMUSG00000081606.1	183
ENSMUSG00000083350.1	805
ENSMUSG00000031212.3	5379
ENSMUSG00000081135.1	1272
ENSMUSG00000034457.8	5891
ENSMUSG00000081923.1	727
ENSMUSG00000083972.1	1885
ENSMUSG00000046532.7	9096
ENSMUSG00000082933.1	117
ENSMUSG00000081397.1	488
ENSMUSG00000083603.1	486
ENSMUSG00000031214.11	13100
ENSMUSG00000099037.1	98
ENSMUSG00000088616.1	107
ENSMUSG00000047694.10	7149
ENSMUSG00000082549.1	395
ENSMUSG00000031216.11	5499
ENSMUSG00000083310.2	1002
ENSMUSG00000031217.8	3452
ENSMUSG00000073051.4	1794
ENSMUSG00000085053.1	695
ENSMUSG00000085553.1	361
ENSMUSG00000034403.14	3324
ENSMUSG00000082505.1	294
ENSMUSG00000083682.1	738
ENSMUSG00000071719.2	3909
ENSMUSG00000059327.7	6825
ENSMUSG00000082907.1	322
ENSMUSG00000083936.1	1138
ENSMUSG00000080813.1	1155
ENSMUSG00000076398.1	89
ENSMUSG00000031220.12	2126
ENSMUSG00000051582.2	873
ENSMUSG00000031221.7	5717
ENSMUSG00000067597.5	4741
ENSMUSG00000015665.8	1390
ENSMUSG00000081886.1	400
ENSMUSG00000044359.1	4434
ENSMUSG00000060890.9	2355
ENSMUSG00000015668.11	2127
ENSMUSG00000034311.3	5514
ENSMUSG00000019359.12	4609
ENSMUSG00000085314.1	2118
ENSMUSG00000086736.1	1007
ENSMUSG00000089030.1	328
ENSMUSG00000000881.10	5844
ENSMUSG00000009670.9	3624
ENSMUSG00000089205.1	63
ENSMUSG00000088839.2	64
ENSMUSG00000081806.1	283
ENSMUSG00000081943.1	617
ENSMUSG00000031297.12	3784
ENSMUSG00000046032.14	2953
ENSMUSG00000088114.1	120
ENSMUSG00000083781.1	269
ENSMUSG00000077303.1	134
ENSMUSG00000042903.7	3485
ENSMUSG00000090141.1	774
ENSMUSG00000092463.1	1350
ENSMUSG00000031304.16	2387
ENSMUSG00000079487.9	7704
ENSMUSG00000096056.1	5560
ENSMUSG00000031302.14	9271
ENSMUSG00000047797.12	1707
ENSMUSG00000031310.14	8021
ENSMUSG00000031311.15	4375
ENSMUSG00000031312.5	1799
ENSMUSG00000083897.1	212
ENSMUSG00000081674.1	1261
ENSMUSG00000031314.15	8428
ENSMUSG00000034160.11	8045
ENSMUSG00000082729.3	306
ENSMUSG00000084197.1	526
ENSMUSG00000050232.6	1731
ENSMUSG00000084284.1	523
ENSMUSG00000082541.1	881
ENSMUSG00000045010.11	1249
ENSMUSG00000046774.14	2004
ENSMUSG00000081230.1	880
ENSMUSG00000082284.1	410
ENSMUSG00000079481.9	16952
ENSMUSG00000087712.1	95
ENSMUSG00000098968.1	104
ENSMUSG00000049191.10	4761
ENSMUSG00000087208.1	624
ENSMUSG00000079480.3	651
ENSMUSG00000081969.1	618
ENSMUSG00000051220.2	5302
ENSMUSG00000084142.1	405
ENSMUSG00000031320.9	1631
ENSMUSG00000081263.1	357
ENSMUSG00000051159.14	1754
ENSMUSG00000085568.5	2109
ENSMUSG00000093428.1	96
ENSMUSG00000067567.10	4839
ENSMUSG00000034055.14	6259
ENSMUSG00000080899.1	1405
ENSMUSG00000083414.1	594
ENSMUSG00000081443.1	380
ENSMUSG00000079479.2	420
ENSMUSG00000073027.8	1383
ENSMUSG00000080845.1	1348
ENSMUSG00000081716.1	714
ENSMUSG00000081108.4	714
ENSMUSG00000083680.1	495
ENSMUSG00000082191.1	573
ENSMUSG00000094656.1	101
ENSMUSG00000067562.9	1637
ENSMUSG00000082783.2	416
ENSMUSG00000081240.2	564
ENSMUSG00000095072.1	101
ENSMUSG00000067561.10	1637
ENSMUSG00000088052.1	101
ENSMUSG00000032894.11	1444
ENSMUSG00000084397.1	540
ENSMUSG00000031323.6	1388
ENSMUSG00000079476.1	420
ENSMUSG00000081986.1	758
ENSMUSG00000083775.1	206
ENSMUSG00000081779.1	1308
ENSMUSG00000084842.3	690
ENSMUSG00000080774.1	745
ENSMUSG00000086524.3	513
ENSMUSG00000084341.1	1307
ENSMUSG00000081567.1	248
ENSMUSG00000048949.8	2199
ENSMUSG00000031325.13	3067
ENSMUSG00000082229.1	2465
ENSMUSG00000083763.1	448
ENSMUSG00000080886.1	519
ENSMUSG00000098023.1	1001
ENSMUSG00000083805.2	467
ENSMUSG00000083711.1	455
ENSMUSG00000031326.2	1963
ENSMUSG00000081280.1	424
ENSMUSG00000031327.10	7375
ENSMUSG00000097953.1	409
ENSMUSG00000031329.4	812
ENSMUSG00000098078.1	468
ENSMUSG00000085715.1	4306
ENSMUSG00000086503.3	17923
ENSMUSG00000099312.1	68
ENSMUSG00000098743.1	126
ENSMUSG00000098262.1	81
ENSMUSG00000083502.1	455
ENSMUSG00000082746.1	401
ENSMUSG00000097571.6	4785
ENSMUSG00000099189.1	123
ENSMUSG00000082383.2	540
ENSMUSG00000082812.1	429
ENSMUSG00000043661.3	1015
ENSMUSG00000081004.1	225
ENSMUSG00000086370.6	7598
ENSMUSG00000065509.3	76
ENSMUSG00000076269.1	95
ENSMUSG00000106465.1	49
ENSMUSG00000103697.1	4676
ENSMUSG00000098603.1	71
ENSMUSG00000080796.1	566
ENSMUSG00000099287.1	93
ENSMUSG00000098825.1	127
ENSMUSG00000099126.1	205
ENSMUSG00000031330.8	1085
ENSMUSG00000083263.1	438
ENSMUSG00000083213.2	319
ENSMUSG00000081414.2	718
ENSMUSG00000033965.10	4263
ENSMUSG00000083019.2	629
ENSMUSG00000104064.1	2010
ENSMUSG00000083605.1	282
ENSMUSG00000082322.2	1014
ENSMUSG00000081689.1	561
ENSMUSG00000056537.9	8917
ENSMUSG00000080825.1	267
ENSMUSG00000064876.1	107
ENSMUSG00000077199.2	138
ENSMUSG00000088036.1	91
ENSMUSG00000046449.13	11532
ENSMUSG00000076286.1	100
ENSMUSG00000031333.7	5905
ENSMUSG00000083327.1	2406
ENSMUSG00000082996.1	465
ENSMUSG00000073016.3	2304
ENSMUSG00000033906.5	5509
ENSMUSG00000089171.1	107
ENSMUSG00000083049.1	291
ENSMUSG00000100364.1	561
ENSMUSG00000031224.6	2316
ENSMUSG00000081703.1	498
ENSMUSG00000088960.1	111
ENSMUSG00000082600.1	781
ENSMUSG00000087174.5	9005
ENSMUSG00000031226.11	6098
ENSMUSG00000031227.8	3550
ENSMUSG00000082245.1	1095
ENSMUSG00000083889.3	483
ENSMUSG00000085791.4	345
ENSMUSG00000083744.1	737
ENSMUSG00000065499.1	88
ENSMUSG00000087620.5	6494
ENSMUSG00000065425.1	98
ENSMUSG00000082464.3	606
ENSMUSG00000090132.2	697
ENSMUSG00000081976.1	238
ENSMUSG00000084376.1	192
ENSMUSG00000082275.1	841
ENSMUSG00000063442.5	387
ENSMUSG00000031230.3	1645
ENSMUSG00000031229.14	21757
ENSMUSG00000084678.1	183
ENSMUSG00000079965.2	549
ENSMUSG00000084575.1	112
ENSMUSG00000031232.14	4672
ENSMUSG00000031231.4	1214
ENSMUSG00000033792.10	8734
ENSMUSG00000033777.3	4086
ENSMUSG00000081081.1	613
ENSMUSG00000062070.10	2244
ENSMUSG00000047242.12	3158
ENSMUSG00000073012.2	3662
ENSMUSG00000082618.1	647
ENSMUSG00000081289.1	3185
ENSMUSG00000083814.1	1255
ENSMUSG00000099128.1	110
ENSMUSG00000084219.1	327
ENSMUSG00000081778.1	3114
ENSMUSG00000033737.12	6315
ENSMUSG00000098455.1	110
ENSMUSG00000052821.3	5142
ENSMUSG00000073010.7	2150
ENSMUSG00000064553.1	162
ENSMUSG00000082174.1	478
ENSMUSG00000083432.1	293
ENSMUSG00000081395.1	507
ENSMUSG00000083595.1	1354
ENSMUSG00000065733.1	107
ENSMUSG00000080380.1	121
ENSMUSG00000083063.1	218
ENSMUSG00000082939.1	372
ENSMUSG00000080841.1	292
ENSMUSG00000047686.9	2948
ENSMUSG00000049929.7	4238
ENSMUSG00000050921.10	2982
ENSMUSG00000054293.8	3465
ENSMUSG00000082630.1	795
ENSMUSG00000080898.1	471
ENSMUSG00000073008.9	5402
ENSMUSG00000080939.1	948
ENSMUSG00000081131.1	1027
ENSMUSG00000080758.1	789
ENSMUSG00000031239.5	1744
ENSMUSG00000082172.1	315
ENSMUSG00000055700.7	1219
ENSMUSG00000031241.15	5550
ENSMUSG00000031242.7	6337
ENSMUSG00000073007.8	3160
ENSMUSG00000073006.2	1690
ENSMUSG00000081807.1	2846
ENSMUSG00000082354.1	820
ENSMUSG00000081560.1	2694
ENSMUSG00000093916.1	888
ENSMUSG00000063663.9	12692
ENSMUSG00000086629.5	7094
ENSMUSG00000081748.1	156
ENSMUSG00000081793.1	812
ENSMUSG00000031245.8	1934
ENSMUSG00000077652.1	167
ENSMUSG00000064574.1	107
ENSMUSG00000031246.12	3298
ENSMUSG00000088298.1	292
ENSMUSG00000083210.1	884
ENSMUSG00000048621.3	2795
ENSMUSG00000081681.1	216
ENSMUSG00000082189.1	1824
ENSMUSG00000083928.1	1552
ENSMUSG00000082853.1	2406
ENSMUSG00000083641.1	836
ENSMUSG00000081211.1	2629
ENSMUSG00000065907.1	191
ENSMUSG00000056854.4	2928
ENSMUSG00000073001.2	1923
ENSMUSG00000062226.4	354
ENSMUSG00000025665.14	5013
ENSMUSG00000034551.10	9534
ENSMUSG00000083898.2	2752
ENSMUSG00000082546.1	645
ENSMUSG00000082752.1	548
ENSMUSG00000034555.12	4443
ENSMUSG00000083037.1	733
ENSMUSG00000083392.1	1194
ENSMUSG00000079460.9	1540
ENSMUSG00000082669.1	272
ENSMUSG00000025525.10	3486
ENSMUSG00000025527.7	2414
ENSMUSG00000083520.1	3577
ENSMUSG00000083818.1	1286
ENSMUSG00000025528.8	1287
ENSMUSG00000025529.12	5535
ENSMUSG00000034607.6	3886
ENSMUSG00000081399.2	908
ENSMUSG00000084097.1	163
ENSMUSG00000082636.1	155
ENSMUSG00000081555.1	979
ENSMUSG00000083103.1	475
ENSMUSG00000081082.1	208
ENSMUSG00000082392.1	943
ENSMUSG00000084963.1	2621
ENSMUSG00000083560.1	680
ENSMUSG00000025531.12	6780
ENSMUSG00000065510.1	70
ENSMUSG00000081831.1	1337
ENSMUSG00000025592.15	9868
ENSMUSG00000080428.1	126
ENSMUSG00000087765.1	124
ENSMUSG00000082511.1	1569
ENSMUSG00000082567.1	1351
ENSMUSG00000084031.1	1487
ENSMUSG00000079963.2	739
ENSMUSG00000025597.11	3584
ENSMUSG00000081978.1	1361
ENSMUSG00000082070.1	477
ENSMUSG00000081354.1	270
ENSMUSG00000083561.3	439
ENSMUSG00000081160.1	207
ENSMUSG00000050435.2	743
ENSMUSG00000047079.1	743
ENSMUSG00000085619.1	283
ENSMUSG00000082440.1	459
ENSMUSG00000082260.3	348
ENSMUSG00000083971.3	459
ENSMUSG00000083452.1	639
ENSMUSG00000089470.1	124
ENSMUSG00000098405.1	381
ENSMUSG00000080965.1	633
ENSMUSG00000081034.1	1001
ENSMUSG00000083663.1	537
ENSMUSG00000081124.1	390
ENSMUSG00000083352.1	854
ENSMUSG00000078034.1	88
ENSMUSG00000084053.1	335
ENSMUSG00000064551.1	164
ENSMUSG00000072995.1	1596
ENSMUSG00000082482.2	348
ENSMUSG00000088518.1	115
ENSMUSG00000043295.6	303
ENSMUSG00000080954.1	390
ENSMUSG00000067441.5	348
ENSMUSG00000080852.1	268
ENSMUSG00000081134.1	1093
ENSMUSG00000083345.1	990
ENSMUSG00000100780.1	369
ENSMUSG00000083602.1	989
ENSMUSG00000084283.1	2031
ENSMUSG00000081659.1	2105
ENSMUSG00000084324.1	451
ENSMUSG00000082403.1	204
ENSMUSG00000081466.1	1773
ENSMUSG00000084138.1	204
ENSMUSG00000081268.1	351
ENSMUSG00000083031.1	1805
ENSMUSG00000100194.1	1030
ENSMUSG00000100133.1	1030
ENSMUSG00000081171.1	1109
ENSMUSG00000081587.1	508
ENSMUSG00000088313.1	116
ENSMUSG00000086431.1	1850
ENSMUSG00000034732.4	2434
ENSMUSG00000083151.1	1290
ENSMUSG00000084172.1	856
ENSMUSG00000082927.3	1008
ENSMUSG00000082718.1	477
ENSMUSG00000034755.16	13946
ENSMUSG00000083616.3	348
ENSMUSG00000083321.1	253
ENSMUSG00000081546.1	454
ENSMUSG00000081728.1	652
ENSMUSG00000083275.1	1174
ENSMUSG00000077435.1	128
ENSMUSG00000080695.1	975
ENSMUSG00000087716.2	124
ENSMUSG00000083668.1	1587
ENSMUSG00000083699.1	453
ENSMUSG00000088539.1	136
ENSMUSG00000082590.1	546
ENSMUSG00000084054.1	1118
ENSMUSG00000084110.4	768
ENSMUSG00000088264.1	100
ENSMUSG00000082840.1	1557
ENSMUSG00000081095.2	296
ENSMUSG00000083537.3	336
ENSMUSG00000055733.6	2837
ENSMUSG00000086452.1	303
ENSMUSG00000083490.1	495
ENSMUSG00000094864.1	468
ENSMUSG00000079450.9	5824
ENSMUSG00000095005.1	1150
ENSMUSG00000091821.1	1083
ENSMUSG00000095034.1	468
ENSMUSG00000084776.1	570
ENSMUSG00000096362.1	402
ENSMUSG00000094288.1	1150
ENSMUSG00000094999.2	498
ENSMUSG00000095277.1	402
ENSMUSG00000095474.1	702
ENSMUSG00000085536.1	1155
ENSMUSG00000095108.1	468
ENSMUSG00000093796.1	402
ENSMUSG00000094620.1	702
ENSMUSG00000095521.1	1150
ENSMUSG00000094015.1	402
ENSMUSG00000072049.5	3062
ENSMUSG00000096831.1	399
ENSMUSG00000095420.1	1150
ENSMUSG00000094238.1	399
ENSMUSG00000094044.1	498
ENSMUSG00000096318.1	1149
ENSMUSG00000093990.1	399
ENSMUSG00000094252.1	498
ENSMUSG00000094675.1	1149
ENSMUSG00000096135.1	399
